Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Response,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,15C,8,0,#06: desear,148807,,,Regular,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,25C,9,0,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,5C,10,0,#01: esperar,1409514,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,49C,11,1,#05: gustar,541858,94346,59408,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,39C,12,0,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,19C,13,1,#08: ordenar,65158,,,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,29C,14,0,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,9C,15,1,#04: necesitar,593469,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,44C,16,1,saber,811943,,,Irregular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,34C,17,0,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,14C,18,1,conseguir,129144,,,Irregular,Canonical,#06: viajar,78141,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,24C,19,0,#09: doler,69627,11678,6450,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,4C,20,0,#02: querer,1263949,,,Irregular,Canonical,#01: quedar,947469,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,48C,21,1,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,38C,22,0,#05: gustar,541858,94346,59408,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,18C,23,0,#07: sugerir,88224,,,Irregular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,28C,24,0,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,8C,25,1,#03: permitir,935997,,,Irregular,Canonical,#01: quedar,947469,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,43C,26,1,pensar,235846,,,Irregular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,33C,27,0,#07: faltar,182742,66767,55352,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,13C,28,0,valorar,113028,,,Regular,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,23C,29,0,#07: faltar,182742,66767,55352,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,3C,30,0,#04: necesitar,593469,,,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,47C,31,0,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,36C,32,0,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,17C,33,0,conseguir,129144,,,Irregular,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Comprehension,,,D,[–F/–F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,27C,34,0,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,7C,35,0,#01: esperar,1409514,,,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Frequent,,B,[+F/–F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,42C,36,0,aprender,45735,,,Regular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,32C,37,0,#05: gustar,541858,94346,59408,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,12C,38,1,#08: ordenar,65158,,,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,22C,39,0,#05: gustar,541858,94346,59408,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,2C,40,1,#05: pedir,432187,,,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,A,[+F/+F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,46C,41,1,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,37C,42,0,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,16C,43,1,#06: desear,148807,,,Regular,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,26C,44,1,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,6C,45,1,#02: querer,1263949,,,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,41C,46,1,admitir,94289,,,Regular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,31C,47,0,#09: doler,69627,11678,6450,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,11C,48,0,#07: sugerir,88224,,,Irregular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,21C,49,0,#04: vivir,599425,225093,130040,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Herencia,Receptiva
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,1C,50,0,#03: permitir,935997,,,Irregular,Canonical,#05: tomar,506707,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Herencia,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,50C,1,0,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,40C,2,0,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,20C,3,0,valorar,113028,,,Regular,Canonical,#06: viajar,78141,Mood,Subjunctive,MPST,Comprehension,,,D,[–F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,30C,4,0,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,10C,5,0,#05: pedir,432187,,,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,45C,6,1,opinar,75667,,,Regular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,35C,7,0,#04: vivir,599425,225093,130040,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,15C,8,0,#06: desear,148807,,,Regular,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,25C,9,0,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,5C,10,0,#01: esperar,1409514,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,49C,11,1,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,39C,12,0,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,19C,13,1,#08: ordenar,65158,,,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,29C,14,0,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,9C,15,1,#04: necesitar,593469,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,44C,16,1,saber,811943,,,Irregular,Canonical,,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,34C,17,0,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,14C,18,1,conseguir,129144,,,Irregular,Canonical,#06: viajar,78141,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,24C,19,0,#09: doler,69627,11678,6450,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,4C,20,0,#02: querer,1263949,,,Irregular,Canonical,#01: quedar,947469,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,3C,21,1,#04: necesitar,593469,,,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,23C,22,0,#07: faltar,182742,66767,55352,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,13C,23,0,valorar,113028,,,Regular,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,43C,24,1,pensar,235846,,,Irregular,Canonical,expresar,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,33C,25,1,#07: faltar,182742,66767,55352,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,8C,26,0,#03: permitir,935997,,,Irregular,Canonical,#01: quedar,947469,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,28C,27,0,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,18C,28,1,#07: sugerir,88224,,,Irregular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,48C,29,0,#10: excluir,53412,6569,1574,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,38C,30,1,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,4C,31,1,#02: querer,1263949,,,Irregular,Canonical,#01: quedar,947469,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,24C,32,0,#09: doler,69627,11678,6450,Regular,DativeExp,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,14C,33,0,conseguir,129144,,,Irregular,Canonical,#06: viajar,78141,Mood,Subjunctive,MPST,Comprehension,,,C,[–F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,44C,34,1,saber,811943,,,Irregular,Canonical,hablar,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,34C,35,0,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,9C,36,1,#04: necesitar,593469,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,29C,37,1,#02: tener,8031798,2061773,1797701,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,19C,38,1,#08: ordenar,65158,,,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,,D,[–F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,49C,39,1,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,39C,40,0,#06: creer,537246,33274,70392,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,H,Irregular stative with entre,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,5C,41,1,#01: esperar,1409514,,,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,25C,42,0,#08: amar,80242,5580,14966,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,E,Regular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,15C,43,1,#06: desear,148807,,,Regular,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Comprehension,Infrequent,,C,[–F/+F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,45C,44,1,opinar,75667,,,Regular,Canonical,planear,,Mood,Indicative,MPST,Comprehension,,,I,Indicative filler,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,35C,45,1,#04: vivir,599425,225093,130040,Regular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,G,Regular stative with entre,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,10C,46,1,#05: pedir,432187,,,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,30C,47,1,#03: haber,7679109,1017563,4153642,Irregular,Canonical,,,Aspect,Preterit,APST,Comprehension,,,F,Irregular stative with durante,Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,20C,48,0,valorar,113028,,,Regular,Canonical,#06: viajar,78141,Mood,Subjunctive,MPST,Comprehension,,,D,[–F/–F],Aprendices,Receptiva
L2L12,27,Female,L2 Learner,L2 Learner,30,2,14,0,0.583,33,2,43,Advanced,Advanced,17,19,A,50C,49,1,#01: estar,10180830,1173419,2479642,Irregular,Canonical,,,Aspect,Imperfect,APST,Comprehension,,,J,Regular imperfect filler,Aprendices,Receptiva
