Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition,FofA,FofA_Std,Token_Main_Lemma_Std,Token_Sub_Std,Token_Pret_Std,LOR_Std,DELE_Std
HSP41,91,Male,Heritage,Simultaneous,41,18,0,0,0,29,3,39,6,7,B,18,28,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F],13,-2.0120470262125503,-0.8824508830845953,-0.9250448047238335,NA,-0.4954635084789066,0.08191197107428098
HSP41,91,Male,Heritage,Simultaneous,41,18,0,0,0,29,3,39,6,7,B,4,31,0,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F],13,-2.0120470262125503,1.5168112616950589,1.7428375487463559,NA,-0.4954635084789066,0.08191197107428098
HSP41,91,Male,Heritage,Simultaneous,41,18,0,0,0,29,3,39,6,7,B,14,33,1,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F],13,-2.0120470262125503,-0.7989468264689892,-0.7467312120510448,NA,-0.4954635084789066,0.08191197107428098
HSP41,91,Male,Heritage,Simultaneous,41,18,0,0,0,29,3,39,6,7,B,9,36,0,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F],13,-2.0120470262125503,0.1485854581850012,1.2246470510386476,NA,-0.4954635084789066,0.08191197107428098
HSP41,91,Male,Heritage,Simultaneous,41,18,0,0,0,29,3,39,6,7,B,19,38,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F],13,-2.0120470262125503,-0.9295208872364908,-0.7593805517898339,NA,-0.4954635084789066,0.08191197107428098
HSP41,91,Male,Heritage,Simultaneous,41,18,0,0,0,29,3,39,6,7,B,5,41,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F],13,-2.0120470262125503,1.8138608218429253,1.2246470510386476,NA,-0.4954635084789066,0.08191197107428098
HSP41,91,Male,Heritage,Simultaneous,41,18,0,0,0,29,3,39,6,7,B,15,43,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F],13,-2.0120470262125503,-0.7588212090390609,-0.8898030626306618,NA,-0.4954635084789066,0.08191197107428098
HSP41,91,Male,Heritage,Simultaneous,41,18,0,0,0,29,3,39,6,7,B,10,46,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F],13,-2.0120470262125503,-0.18053725098113216,0.7218493994020267,NA,-0.4954635084789066,0.08191197107428098
HSP41,91,Male,Heritage,Simultaneous,41,18,0,0,0,29,3,39,6,7,B,20,48,1,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F],13,-2.0120470262125503,-0.831834201259241,-0.7467312120510448,NA,-0.4954635084789066,0.08191197107428098
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,1,1,1,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F],26,-0.2656418178703856,0.8475707344418515,0.4805898054934249,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F],26,-0.2656418178703856,-0.8824508830845953,-0.7593805517898339,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F],26,-0.2656418178703856,1.5168112616950589,1.0241706238088089,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F],26,-0.2656418178703856,-0.7588212090390609,-0.8847828469725008,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,2,11,0,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F],26,-0.2656418178703856,-0.18053725098113216,1.0241706238088089,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F],26,-0.2656418178703856,-0.9295208872364908,-0.9250448047238335,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,7,16,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F],26,-0.2656418178703856,1.8138608218429253,-0.9250448047238335,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,17,18,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F],26,-0.2656418178703856,-0.7989468264689892,-0.8898030626306618,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,3,21,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F],26,-0.2656418178703856,0.1485854581850012,0.7218493994020267,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,13,23,0,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F],26,-0.2656418178703856,-0.831834201259241,-0.8847828469725008,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,8,26,0,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F],26,-0.2656418178703856,0.8475707344418515,1.7428375487463559,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,18,28,0,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F],26,-0.2656418178703856,-0.8824508830845953,-0.9250448047238335,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,4,31,0,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F],26,-0.2656418178703856,1.5168112616950589,1.7428375487463559,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,14,33,1,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F],26,-0.2656418178703856,-0.7989468264689892,-0.7467312120510448,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,9,36,0,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F],26,-0.2656418178703856,0.1485854581850012,1.2246470510386476,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,19,38,0,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F],26,-0.2656418178703856,-0.9295208872364908,-0.7593805517898339,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,5,41,0,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F],26,-0.2656418178703856,1.8138608218429253,1.2246470510386476,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,15,43,0,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F],26,-0.2656418178703856,-0.7588212090390609,-0.8898030626306618,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,10,46,0,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F],26,-0.2656418178703856,-0.18053725098113216,0.7218493994020267,NA,-0.4954635084789066,-1.7533309251469478
HSP42,92,Male,Heritage,Sequential,42,26,0,3,0,29,3,29,13,13,B,20,48,1,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F],26,-0.2656418178703856,-0.831834201259241,-0.7467312120510448,NA,-0.4954635084789066,-1.7533309251469478
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,1,1,1,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F],28,0.0030359064899474165,0.8475707344418515,0.4805898054934249,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F],28,0.0030359064899474165,-0.8824508830845953,-0.7593805517898339,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F],28,0.0030359064899474165,1.5168112616950589,1.0241706238088089,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F],28,0.0030359064899474165,-0.7588212090390609,-0.8847828469725008,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,2,11,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F],28,0.0030359064899474165,-0.18053725098113216,1.0241706238088089,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F],28,0.0030359064899474165,-0.9295208872364908,-0.9250448047238335,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,7,16,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F],28,0.0030359064899474165,1.8138608218429253,-0.9250448047238335,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,17,18,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F],28,0.0030359064899474165,-0.7989468264689892,-0.8898030626306618,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,3,21,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F],28,0.0030359064899474165,0.1485854581850012,0.7218493994020267,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,13,23,1,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F],28,0.0030359064899474165,-0.831834201259241,-0.8847828469725008,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,8,26,1,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F],28,0.0030359064899474165,0.8475707344418515,1.7428375487463559,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,18,28,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F],28,0.0030359064899474165,-0.8824508830845953,-0.9250448047238335,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,4,31,1,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F],28,0.0030359064899474165,1.5168112616950589,1.7428375487463559,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,14,33,1,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F],28,0.0030359064899474165,-0.7989468264689892,-0.7467312120510448,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,9,36,1,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F],28,0.0030359064899474165,0.1485854581850012,1.2246470510386476,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,19,38,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F],28,0.0030359064899474165,-0.9295208872364908,-0.7593805517898339,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,5,41,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F],28,0.0030359064899474165,1.8138608218429253,1.2246470510386476,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,15,43,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F],28,0.0030359064899474165,-0.7588212090390609,-0.8898030626306618,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,10,46,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F],28,0.0030359064899474165,-0.18053725098113216,0.7218493994020267,NA,-0.4954635084789066,0.9995334191848954
HSP45,97,Female,Heritage,Sequential,45,20,0,4,0,38,4,44,14,14,B,20,48,1,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F],28,0.0030359064899474165,-0.831834201259241,-0.7467312120510448,NA,-0.4954635084789066,0.9995334191848954
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,20,3,1,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F],30,0.2717136308502804,-0.831834201259241,-0.7467312120510448,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,10,5,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F],30,0.2717136308502804,-0.18053725098113216,0.7218493994020267,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,15,8,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F],30,0.2717136308502804,-0.7588212090390609,-0.8898030626306618,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,5,10,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F],30,0.2717136308502804,1.8138608218429253,1.2246470510386476,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,19,13,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F],30,0.2717136308502804,-0.9295208872364908,-0.7593805517898339,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,9,15,1,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F],30,0.2717136308502804,0.1485854581850012,1.2246470510386476,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,14,18,1,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F],30,0.2717136308502804,-0.7989468264689892,-0.7467312120510448,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,4,20,1,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F],30,0.2717136308502804,1.5168112616950589,1.7428375487463559,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,18,23,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F],30,0.2717136308502804,-0.8824508830845953,-0.9250448047238335,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,8,25,1,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F],30,0.2717136308502804,0.8475707344418515,1.7428375487463559,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,13,28,1,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F],30,0.2717136308502804,-0.831834201259241,-0.8847828469725008,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,3,30,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F],30,0.2717136308502804,0.1485854581850012,0.7218493994020267,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,17,33,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F],30,0.2717136308502804,-0.7989468264689892,-0.8898030626306618,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,7,35,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F],30,0.2717136308502804,1.8138608218429253,-0.9250448047238335,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,12,38,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F],30,0.2717136308502804,-0.9295208872364908,-0.9250448047238335,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,2,40,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F],30,0.2717136308502804,-0.18053725098113216,1.0241706238088089,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,16,43,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F],30,0.2717136308502804,-0.7588212090390609,-0.8847828469725008,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,6,45,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F],30,0.2717136308502804,1.5168112616950589,1.0241706238088089,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,11,48,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F],30,0.2717136308502804,-0.8824508830845953,-0.7593805517898339,NA,-0.4954635084789066,-0.2851366081699647
HSP46,99,Male,Heritage,Sequential,46,23,0,3,0,29,8,37,15,15,A,1,50,1,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F],30,0.2717136308502804,0.8475707344418515,0.4805898054934249,NA,-0.4954635084789066,-0.2851366081699647
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,1,1,0,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F],25,-0.3999806800505521,0.8475707344418515,0.4805898054934249,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,11,3,0,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F],25,-0.3999806800505521,-0.8824508830845953,-0.7593805517898339,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F],25,-0.3999806800505521,1.5168112616950589,1.0241706238088089,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F],25,-0.3999806800505521,-0.7588212090390609,-0.8847828469725008,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,2,11,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F],25,-0.3999806800505521,-0.18053725098113216,1.0241706238088089,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,12,13,0,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F],25,-0.3999806800505521,-0.9295208872364908,-0.9250448047238335,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,7,16,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F],25,-0.3999806800505521,1.8138608218429253,-0.9250448047238335,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,17,18,0,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F],25,-0.3999806800505521,-0.7989468264689892,-0.8898030626306618,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,3,21,0,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F],25,-0.3999806800505521,0.1485854581850012,0.7218493994020267,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,13,23,0,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F],25,-0.3999806800505521,-0.831834201259241,-0.8847828469725008,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,8,26,0,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F],25,-0.3999806800505521,0.8475707344418515,1.7428375487463559,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,18,28,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F],25,-0.3999806800505521,-0.8824508830845953,-0.9250448047238335,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,4,31,0,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F],25,-0.3999806800505521,1.5168112616950589,1.7428375487463559,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,14,33,1,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F],25,-0.3999806800505521,-0.7989468264689892,-0.7467312120510448,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,9,36,1,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F],25,-0.3999806800505521,0.1485854581850012,1.2246470510386476,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,19,38,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F],25,-0.3999806800505521,-0.9295208872364908,-0.7593805517898339,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,5,41,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F],25,-0.3999806800505521,1.8138608218429253,1.2246470510386476,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,15,43,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F],25,-0.3999806800505521,-0.7588212090390609,-0.8898030626306618,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,10,46,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F],25,-0.3999806800505521,-0.18053725098113216,0.7218493994020267,NA,-0.4954635084789066,-1.5698066355248248
HSP47,100,Male,Heritage,Simultaneous,47,20,0,0,0,30,3,30,14,11,B,20,48,0,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F],25,-0.3999806800505521,-0.831834201259241,-0.7467312120510448,NA,-0.4954635084789066,-1.5698066355248248
